"ResponseId","Age","gamble","value","accept","valence","magnitude","deg_skew","dir_skew"
"R_30uFKDsf6EGxVCQ",68,"X0_90_10","2",1,"neutral",0,"Strong","Negative"
"R_VOVUbR8wrZEOsZr",80,"X0_90_10","1",0,"neutral",0,"Strong","Negative"
"R_ekSQtUBorNXFN2p",25,"X0_90_10","1",0,"neutral",0,"Strong","Negative"
"R_6fYg7weOlxeQfjH",38,"X0_90_10","1",0,"neutral",0,"Strong","Negative"
"R_3kL3fpbrfzXn15B",58,"X0_90_10","1",0,"neutral",0,"Strong","Negative"
"R_3rVDKoBK7IHsR2x",56,"X0_90_10","2",1,"neutral",0,"Strong","Negative"
"R_2PBXLVDjnrv9SzP",71,"X0_90_10","1",0,"neutral",0,"Strong","Negative"
"R_2dhy05A6kq344Tu",82,"X0_90_10","2",1,"neutral",0,"Strong","Negative"
"R_1H06R3K5nO8VC7k",56,"X0_90_10","2",1,"neutral",0,"Strong","Negative"
"R_xlR22Nyciwu3vDH",57,"X0_90_10","1",0,"neutral",0,"Strong","Negative"
"R_302bsQtI3Nznyt8",42,"X0_90_10","2",1,"neutral",0,"Strong","Negative"
"R_12KFRYtUyck3v8q",35,"X0_90_10","2",1,"neutral",0,"Strong","Negative"
"R_aY1CvapUfe0Uf7P",59,"X0_90_10","2",1,"neutral",0,"Strong","Negative"
"R_1ON6QqHcq4rNjMD",31,"X0_90_10","1",0,"neutral",0,"Strong","Negative"
"R_21FYyC2nqcgh2Ym",41,"X0_90_10","2",1,"neutral",0,"Strong","Negative"
"R_2Qolkwl6lDG6bMz",59,"X0_90_10","1",0,"neutral",0,"Strong","Negative"
"R_3L7lzU5psyEDL2w",35,"X0_90_10","1",0,"neutral",0,"Strong","Negative"
"R_3oHn20RKzTus4r3",52,"X0_90_10","2",1,"neutral",0,"Strong","Negative"
"R_V40PgIwIFAkIBBT",40,"X0_90_10","2",1,"neutral",0,"Strong","Negative"
"R_33gbBsw5YgEzojM",44,"X0_90_10","1",0,"neutral",0,"Strong","Negative"
"R_2PdtXvN62MYQecN",84,"X0_90_10","2",1,"neutral",0,"Strong","Negative"
"R_D5JWim5cX34iYyB",29,"X0_90_10","1",0,"neutral",0,"Strong","Negative"
"R_2WJaeC9TwNBL9rj",40,"X0_90_10","2",1,"neutral",0,"Strong","Negative"
"R_3DckFwhSSKmnjhm",38,"X0_90_10","1",0,"neutral",0,"Strong","Negative"
"R_2YudnTllegPssbQ",38,"X0_90_10","2",1,"neutral",0,"Strong","Negative"
"R_1EgGZ6kEARPqbec",39,"X0_90_10","2",1,"neutral",0,"Strong","Negative"
"R_ab21BHjLjqHaDL3",42,"X0_90_10","2",1,"neutral",0,"Strong","Negative"
"R_RsjXfAiAYjS7l17",31,"X0_90_10","2",1,"neutral",0,"Strong","Negative"
"R_1mragmOA7Zbi13A",31,"X0_90_10","1",0,"neutral",0,"Strong","Negative"
"R_31FVWLK4hJjJJth",23,"X0_90_10","2",1,"neutral",0,"Strong","Negative"
"R_1kSptPWKl7vyERq",22,"X0_90_10","2",1,"neutral",0,"Strong","Negative"
"R_1IKS9ifXaJnfMwg",28,"X0_90_10","1",0,"neutral",0,"Strong","Negative"
"R_1NbuFjoIZubxQP6",68,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_Ace53X8uRgMZ585",42,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_PBQBsz1haKy9ctj",40,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_27BeckNTzlLUD9F",51,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_3KVAdVQJUqdr1oi",64,"X0_10_90","1",0,"neutral",0,"Strong","Positive"
"R_1HjY7Dijl6vyTdQ",34,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_12avnGZN26cRu7g",38,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_2PsPR2pFUJtoWkr",33,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_AizNfLvIK0UVns5",65,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_6sWIUHOt2FvGUJr",24,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_3oA3uqZJcO38k9t",77,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_z2VpKwEbRyj3XMZ",65,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_3aU4bNDsQZl0ZUJ",56,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_3fGKLuTi92R7SSq",30,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_1MQwv5nw1T5oLT7",72,"X0_10_90","1",0,"neutral",0,"Strong","Positive"
"R_2ydpwe2P6CjaTKD",72,"X0_10_90","1",0,"neutral",0,"Strong","Positive"
"R_2RR1pPN1BRsVodt",69,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_2sThjBGaeyE7Uag",67,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_2ATDSyepAfCDTKR",70,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_21ixD1fJkJMRU9y",79,"X0_10_90","1",0,"neutral",0,"Strong","Positive"
"R_2vkyZFNmtYqVUvZ",69,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_Oa5qpPEAcq9JLMt",77,"X0_10_90","1",0,"neutral",0,"Strong","Positive"
"R_3me2lN8H0i1OztD",54,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_3ekIJlVwdb7y6cV",72,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_3rUsJT3BGZ2Tbr3",64,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_24nN5FwTFU3eBEw",71,"X0_10_90","1",0,"neutral",0,"Strong","Positive"
"R_cwmDubZfJniUl3j",67,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_28RKoY9ZvTsbVQc",52,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_3FOGDz454g5up3w",51,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_2uKZXfz5t7CWpx2",60,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_3s04CMNwSk03WVc",65,"X0_10_90","1",0,"neutral",0,"Strong","Positive"
"R_1DBHOdgGsrvwT3p",59,"X0_10_90","1",0,"neutral",0,"Strong","Positive"
"R_pGyWEJrWcjfoPAd",64,"X0_10_90","1",0,"neutral",0,"Strong","Positive"
"R_1hZ20yJc4PQJNGp",76,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_1OPp63bfuZXaX8n",69,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_5yFtpglFp953ZPX",73,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_2TC2CEODBg4GGQt",63,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_306KZWLLJpFZv27",78,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_5tnIBabCyYZw3qV",66,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_2bVSt6FnsovTUh5",78,"X0_10_90","1",0,"neutral",0,"Strong","Positive"
"R_6MC5TcGOOaP8Nih",59,"X0_10_90","1",0,"neutral",0,"Strong","Positive"
"R_1OSL7xtZJbClB2f",74,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_1BVLA8lCg0pZ4NJ",76,"X0_10_90","1",0,"neutral",0,"Strong","Positive"
"R_10IZ1pOGDQwwPix",72,"X0_10_90","1",0,"neutral",0,"Strong","Positive"
"R_10Brxsj8xpTHiqN",67,"X0_10_90","1",0,"neutral",0,"Strong","Positive"
"R_2Cyx7ITEhzRLWqG",75,"X0_10_90","1",0,"neutral",0,"Strong","Positive"
"R_2fH9vh9P6eIUiht",30,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_1erhSGQKAAxskgl",40,"X0_10_90","1",0,"neutral",0,"Strong","Positive"
"R_pxz68kZwundv8jL",76,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_2Qh5Vt4VIM0KgtY",42,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_OOJ2WXsj2Y0e01j",33,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_2tcm8pRvkLHHy7S",25,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_2QM75sFZjQDHj0r",69,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_21b24tQLB5UYIxY",39,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_3I0u4apwaAHsv5V",39,"X0_10_90","1",0,"neutral",0,"Strong","Positive"
"R_2qdwxHEqYsTFQgp",28,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_9AkneiXaSKGQhCF",41,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_1CfH4sdwVkTnfbz",48,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_D6pcGwdIa50Dazn",48,"X0_10_90","1",0,"neutral",0,"Strong","Positive"
"R_cGU9ZRSVbuHNmXn",28,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_1IxULLV9TobRVUE",78,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_2c88dedFzsT5Fod",48,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_2txMxAVvGMDMZXp",21,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_3rOrp16qIarczh1",64,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_ewEcwLuPMrwNaaR",68,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_1M3q85INabZJp50",29,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_31Lrn1hyxe7tjJu",28,"X0_10_90","1",0,"neutral",0,"Strong","Positive"
"R_27dtKKsDmnjw0vz",46,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_12G8uUgj1I8bgFJ",67,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_2dJUZioCRYvCsVu",63,"X0_10_90","1",0,"neutral",0,"Strong","Positive"
"R_30uFKDsf6EGxVCQ",68,"X0_10_90","1",0,"neutral",0,"Strong","Positive"
"R_VOVUbR8wrZEOsZr",80,"X0_10_90","1",0,"neutral",0,"Strong","Positive"
"R_ekSQtUBorNXFN2p",25,"X0_10_90","1",0,"neutral",0,"Strong","Positive"
"R_6fYg7weOlxeQfjH",38,"X0_10_90","1",0,"neutral",0,"Strong","Positive"
"R_3kL3fpbrfzXn15B",58,"X0_10_90","1",0,"neutral",0,"Strong","Positive"
"R_3rVDKoBK7IHsR2x",56,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_2PBXLVDjnrv9SzP",71,"X0_10_90","1",0,"neutral",0,"Strong","Positive"
"R_2dhy05A6kq344Tu",82,"X0_10_90","1",0,"neutral",0,"Strong","Positive"
"R_1H06R3K5nO8VC7k",56,"X0_10_90","1",0,"neutral",0,"Strong","Positive"
"R_xlR22Nyciwu3vDH",57,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_302bsQtI3Nznyt8",42,"X0_10_90","1",0,"neutral",0,"Strong","Positive"
"R_12KFRYtUyck3v8q",35,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_aY1CvapUfe0Uf7P",59,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_1ON6QqHcq4rNjMD",31,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_21FYyC2nqcgh2Ym",41,"X0_10_90","1",0,"neutral",0,"Strong","Positive"
"R_2Qolkwl6lDG6bMz",59,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_3L7lzU5psyEDL2w",35,"X0_10_90","1",0,"neutral",0,"Strong","Positive"
"R_3oHn20RKzTus4r3",52,"X0_10_90","1",0,"neutral",0,"Strong","Positive"
"R_V40PgIwIFAkIBBT",40,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_33gbBsw5YgEzojM",44,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_2PdtXvN62MYQecN",84,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_D5JWim5cX34iYyB",29,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_2WJaeC9TwNBL9rj",40,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_3DckFwhSSKmnjhm",38,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_2YudnTllegPssbQ",38,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_1EgGZ6kEARPqbec",39,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_ab21BHjLjqHaDL3",42,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_RsjXfAiAYjS7l17",31,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_1mragmOA7Zbi13A",31,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_31FVWLK4hJjJJth",23,"X0_10_90","2",1,"neutral",0,"Strong","Positive"
"R_1kSptPWKl7vyERq",22,"X0_10_90","1",0,"neutral",0,"Strong","Positive"
"R_1IKS9ifXaJnfMwg",28,"X0_10_90","1",0,"neutral",0,"Strong","Positive"
"R_1NbuFjoIZubxQP6",68,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_Ace53X8uRgMZ585",42,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_PBQBsz1haKy9ctj",40,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_27BeckNTzlLUD9F",51,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_3KVAdVQJUqdr1oi",64,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_1HjY7Dijl6vyTdQ",34,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_12avnGZN26cRu7g",38,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_2PsPR2pFUJtoWkr",33,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_AizNfLvIK0UVns5",65,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_6sWIUHOt2FvGUJr",24,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_3oA3uqZJcO38k9t",77,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_z2VpKwEbRyj3XMZ",65,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_3aU4bNDsQZl0ZUJ",56,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_3fGKLuTi92R7SSq",30,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_1MQwv5nw1T5oLT7",72,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_2ydpwe2P6CjaTKD",72,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_2RR1pPN1BRsVodt",69,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_2sThjBGaeyE7Uag",67,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_2ATDSyepAfCDTKR",70,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_21ixD1fJkJMRU9y",79,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_2vkyZFNmtYqVUvZ",69,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_Oa5qpPEAcq9JLMt",77,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_3me2lN8H0i1OztD",54,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_3ekIJlVwdb7y6cV",72,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_3rUsJT3BGZ2Tbr3",64,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_24nN5FwTFU3eBEw",71,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_cwmDubZfJniUl3j",67,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_28RKoY9ZvTsbVQc",52,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_3FOGDz454g5up3w",51,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_2uKZXfz5t7CWpx2",60,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_3s04CMNwSk03WVc",65,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_1DBHOdgGsrvwT3p",59,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_pGyWEJrWcjfoPAd",64,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_1hZ20yJc4PQJNGp",76,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_1OPp63bfuZXaX8n",69,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_5yFtpglFp953ZPX",73,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_2TC2CEODBg4GGQt",63,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_306KZWLLJpFZv27",78,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_5tnIBabCyYZw3qV",66,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_2bVSt6FnsovTUh5",78,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_6MC5TcGOOaP8Nih",59,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_1OSL7xtZJbClB2f",74,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_1BVLA8lCg0pZ4NJ",76,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_10IZ1pOGDQwwPix",72,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_10Brxsj8xpTHiqN",67,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_2Cyx7ITEhzRLWqG",75,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_2fH9vh9P6eIUiht",30,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_1erhSGQKAAxskgl",40,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_pxz68kZwundv8jL",76,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_2Qh5Vt4VIM0KgtY",42,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_OOJ2WXsj2Y0e01j",33,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_2tcm8pRvkLHHy7S",25,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_2QM75sFZjQDHj0r",69,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_21b24tQLB5UYIxY",39,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_3I0u4apwaAHsv5V",39,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_2qdwxHEqYsTFQgp",28,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_9AkneiXaSKGQhCF",41,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_1CfH4sdwVkTnfbz",48,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_D6pcGwdIa50Dazn",48,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_cGU9ZRSVbuHNmXn",28,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_1IxULLV9TobRVUE",78,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_2c88dedFzsT5Fod",48,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_2txMxAVvGMDMZXp",21,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_3rOrp16qIarczh1",64,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_ewEcwLuPMrwNaaR",68,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_1M3q85INabZJp50",29,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_31Lrn1hyxe7tjJu",28,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_27dtKKsDmnjw0vz",46,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_12G8uUgj1I8bgFJ",67,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_2dJUZioCRYvCsVu",63,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_30uFKDsf6EGxVCQ",68,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_VOVUbR8wrZEOsZr",80,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_ekSQtUBorNXFN2p",25,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_6fYg7weOlxeQfjH",38,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_3kL3fpbrfzXn15B",58,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_3rVDKoBK7IHsR2x",56,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_2PBXLVDjnrv9SzP",71,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_2dhy05A6kq344Tu",82,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_1H06R3K5nO8VC7k",56,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_xlR22Nyciwu3vDH",57,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_302bsQtI3Nznyt8",42,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_12KFRYtUyck3v8q",35,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_aY1CvapUfe0Uf7P",59,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_1ON6QqHcq4rNjMD",31,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_21FYyC2nqcgh2Ym",41,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_2Qolkwl6lDG6bMz",59,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_3L7lzU5psyEDL2w",35,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_3oHn20RKzTus4r3",52,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_V40PgIwIFAkIBBT",40,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_33gbBsw5YgEzojM",44,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_2PdtXvN62MYQecN",84,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_D5JWim5cX34iYyB",29,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_2WJaeC9TwNBL9rj",40,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_3DckFwhSSKmnjhm",38,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_2YudnTllegPssbQ",38,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_1EgGZ6kEARPqbec",39,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_ab21BHjLjqHaDL3",42,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_RsjXfAiAYjS7l17",31,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_1mragmOA7Zbi13A",31,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_31FVWLK4hJjJJth",23,"X0_85_15","2",1,"neutral",0,"Strong","Negative"
"R_1kSptPWKl7vyERq",22,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_1IKS9ifXaJnfMwg",28,"X0_85_15","1",0,"neutral",0,"Strong","Negative"
"R_1NbuFjoIZubxQP6",68,"X0_15_85","2",1,"neutral",0,"Strong","Positive"
"R_Ace53X8uRgMZ585",42,"X0_15_85","2",1,"neutral",0,"Strong","Positive"
"R_PBQBsz1haKy9ctj",40,"X0_15_85","2",1,"neutral",0,"Strong","Positive"
"R_27BeckNTzlLUD9F",51,"X0_15_85","2",1,"neutral",0,"Strong","Positive"
"R_3KVAdVQJUqdr1oi",64,"X0_15_85","1",0,"neutral",0,"Strong","Positive"
"R_1HjY7Dijl6vyTdQ",34,"X0_15_85","2",1,"neutral",0,"Strong","Positive"
"R_12avnGZN26cRu7g",38,"X0_15_85","2",1,"neutral",0,"Strong","Positive"
"R_2PsPR2pFUJtoWkr",33,"X0_15_85","2",1,"neutral",0,"Strong","Positive"
"R_AizNfLvIK0UVns5",65,"X0_15_85","1",0,"neutral",0,"Strong","Positive"
"R_6sWIUHOt2FvGUJr",24,"X0_15_85","2",1,"neutral",0,"Strong","Positive"
"R_3oA3uqZJcO38k9t",77,"X0_15_85","2",1,"neutral",0,"Strong","Positive"
"R_z2VpKwEbRyj3XMZ",65,"X0_15_85","2",1,"neutral",0,"Strong","Positive"
"R_3aU4bNDsQZl0ZUJ",56,"X0_15_85","2",1,"neutral",0,"Strong","Positive"
"R_3fGKLuTi92R7SSq",30,"X0_15_85","2",1,"neutral",0,"Strong","Positive"
"R_1MQwv5nw1T5oLT7",72,"X0_15_85","1",0,"neutral",0,"Strong","Positive"
"R_2ydpwe2P6CjaTKD",72,"X0_15_85","2",1,"neutral",0,"Strong","Positive"
"R_2RR1pPN1BRsVodt",69,"X0_15_85","1",0,"neutral",0,"Strong","Positive"
"R_2sThjBGaeyE7Uag",67,"X0_15_85","2",1,"neutral",0,"Strong","Positive"
"R_2ATDSyepAfCDTKR",70,"X0_15_85","2",1,"neutral",0,"Strong","Positive"
"R_21ixD1fJkJMRU9y",79,"X0_15_85","1",0,"neutral",0,"Strong","Positive"
"R_2vkyZFNmtYqVUvZ",69,"X0_15_85","1",0,"neutral",0,"Strong","Positive"
"R_Oa5qpPEAcq9JLMt",77,"X0_15_85","1",0,"neutral",0,"Strong","Positive"
"R_3me2lN8H0i1OztD",54,"X0_15_85","2",1,"neutral",0,"Strong","Positive"
"R_3ekIJlVwdb7y6cV",72,"X0_15_85","2",1,"neutral",0,"Strong","Positive"
"R_3rUsJT3BGZ2Tbr3",64,"X0_15_85","2",1,"neutral",0,"Strong","Positive"
"R_24nN5FwTFU3eBEw",71,"X0_15_85","1",0,"neutral",0,"Strong","Positive"
"R_cwmDubZfJniUl3j",67,"X0_15_85","2",1,"neutral",0,"Strong","Positive"
"R_28RKoY9ZvTsbVQc",52,"X0_15_85","2",1,"neutral",0,"Strong","Positive"
"R_3FOGDz454g5up3w",51,"X0_15_85","2",1,"neutral",0,"Strong","Positive"
"R_2uKZXfz5t7CWpx2",60,"X0_15_85","2",1,"neutral",0,"Strong","Positive"
"R_3s04CMNwSk03WVc",65,"X0_15_85","1",0,"neutral",0,"Strong","Positive"
"R_1DBHOdgGsrvwT3p",59,"X0_15_85","1",0,"neutral",0,"Strong","Positive"
"R_pGyWEJrWcjfoPAd",64,"X0_15_85","1",0,"neutral",0,"Strong","Positive"
"R_1hZ20yJc4PQJNGp",76,"X0_15_85","2",1,"neutral",0,"Strong","Positive"
"R_1OPp63bfuZXaX8n",69,"X0_15_85","2",1,"neutral",0,"Strong","Positive"
"R_5yFtpglFp953ZPX",73,"X0_15_85","2",1,"neutral",0,"Strong","Positive"
"R_2TC2CEODBg4GGQt",63,"X0_15_85","2",1,"neutral",0,"Strong","Positive"
"R_306KZWLLJpFZv27",78,"X0_15_85","2",1,"neutral",0,"Strong","Positive"
"R_5tnIBabCyYZw3qV",66,"X0_15_85","2",1,"neutral",0,"Strong","Positive"
"R_2bVSt6FnsovTUh5",78,"X0_15_85","1",0,"neutral",0,"Strong","Positive"
"R_6MC5TcGOOaP8Nih",59,"X0_15_85","2",1,"neutral",0,"Strong","Positive"
"R_1OSL7xtZJbClB2f",74,"X0_15_85","1",0,"neutral",0,"Strong","Positive"
"R_1BVLA8lCg0pZ4NJ",76,"X0_15_85","1",0,"neutral",0,"Strong","Positive"
"R_10IZ1pOGDQwwPix",72,"X0_15_85","1",0,"neutral",0,"Strong","Positive"
"R_10Brxsj8xpTHiqN",67,"X0_15_85","1",0,"neutral",0,"Strong","Positive"
"R_2Cyx7ITEhzRLWqG",75,"X0_15_85","1",0,"neutral",0,"Strong","Positive"
"R_2fH9vh9P6eIUiht",30,"X0_15_85","2",1,"neutral",0,"Strong","Positive"
